,Skills
15401,scrum
15401,redis
15401,saas
15401,cloud
15401,javascript
15401,ruby
15401,agile
15401,programming
15401,postgresql
15401,server
15402,cloud
15402,ruby
15402,agile
15402,python
15402,programming
15402,c
15402,microsoft
15402,ci/cd
15402,outlook
15402,java
15402,html
15402,selenium
15402,xml
15402,sharepoint
15403,cloud
15403,aws
15403,azure
15404,sas
15404,programming
15404,tableau
15404,sql
15404,machine_learning
15405,cloud
15405,python
15405,bi
15405,r
15405,programming
15405,warehousing
15405,etl
15405,sql
15405,airflow
15406,r
15406,alteryx
15406,datarobot
15406,python
15406,programming
15406,ml
15406,sql
15406,ai
15406,machine_learning
15407,
15408,
15409,c++
15409,c
15410,graphql
15410,database
15410,cloud
15410,javascript
15410,python
15410,hadoop
15410,spark
15410,microsoft
15410,java
15410,aws
15410,sql
15410,nosql
15410,azure
15411,java
15411,agile
15411,tableau
15411,postgres
15411,spark
15412,backend
15412,swift
15413,oracle
15413,scrum
15413,frontend
15413,ci/cd
15413,unix
15413,cloud
15413,java
15413,aws
15413,html
15413,node
15413,sql
15413,docker
15413,jquery
15413,go
15413,azure
15414,agile
15414,backend
15414,java
15414,ai
15414,machine_learning
15415,cloud
15415,aws
15415,azure
15416,cloud
15416,agile/scrum
15416,server
15416,gcp
15416,programming
15416,devops
15416,java
15416,aws
15416,sql
15416,azure
15417,oracle
15417,swift
15417,agile
15417,python
15417,linux
15417,ubuntu
15418,ci/cd
15418,python
15418,sql
15418,apache
15418,azure
15418,spark
15419,word
15419,powerpoint
15419,go
15419,excel
15420,python
15420,sql
15421,
15422,python
15422,git
15422,programming
15422,ml
15422,sql
15422,ai
15422,machine_learning
15422,go
15422,excel
15422,scikit-learn
15423,numpy
15423,database
15423,cloud
15423,python
15423,programming
15423,warehousing
15423,pandas
15423,aws
15423,mysql
15423,redshift
15423,etl
15423,no-sql
15423,snowflake
15423,sql
15424,jira
15424,saas
15424,slack
15424,sql
15425,node
15425,docker
15425,vue
15425,redis
15425,aws
15425,postgres
15426,cloud
15426,python
15426,linux
15426,docker
15426,devops
15426,golang
15426,shell
15427,excel
15427,gdpr
15427,agile
15428,scala
15428,java
15428,javascript
15428,ruby
15428,python
15428,go
15429,back-end
15429,cloud
15429,saas
15429,ember.js
15429,iaas
15429,gcp
15429,aws
15429,linux
15429,azure
15430,cloud
15430,agile
15430,python
15430,jira
15430,bi
15430,git
15430,programming
15430,mongodb
15430,devops
15430,spark
15430,ci/cd
15430,aws
15430,sql
15430,nosql
15430,apache
15430,airflow
15431,node.js
15431,git
15431,saas
15431,golang
15431,vue
15431,css
15431,javascript
15431,ruby
15431,aws
15431,php
15431,sql
15431,docker
15431,html5
15432,back-end
15432,agile/scrum
15432,java
15432,javascript
15432,php
15432,xml
15432,sql
15432,jquery
15433,cloud
15433,ruby
15433,node
15433,frontend
15433,saas
15433,backend
15433,microsoft
15433,ember.js
15433,golang
15433,aws
15433,go
15433,azure
15434,scala
15434,iot
15434,redis
15434,cloud
15434,gcp
15434,java
15434,javascript
15434,aws
15434,agile
15434,programming
15434,linux
15434,docker
15434,nosql
15434,apache
15434,machine_learning
15434,go
15434,postgres
15434,azure
15434,spark
15435,excel
15436,airflow
15436,coding
15436,ml
15436,docker
15436,pytorch
15436,tensorflow
15436,machine_learning
15436,spark
15437,r
15437,nlp
15437,python
15437,ml
15437,sql
15437,tensorflow
15437,machine_learning
15438,python
15438,redis
15438,aws
15438,go
15438,postgres
15439,graphql
15439,javascript
15439,docker
15439,html5
15439,back-end
15439,css
15439,devops
15439,redis
15439,java
15439,apache
15440,
15441,cloud
15441,hadoop
15441,gcp
15441,mongodb
15441,spark
15441,backend
15441,java
15441,aws
15441,apache
15441,azure
15442,github
15442,microsoft
15442,sql
15442,server
15442,postgres
15442,azure
15442,spark
15443,agile
15443,sql
15444,warehousing
15444,redshift
15444,tableau
15444,etl
15444,sql
15444,twilio
15444,excel
15445,graphql
15445,datadog
15445,python
15445,docker
15445,saas
15445,redis
15445,golang
15445,postgres
15446,nlp
15446,machine_learning
15447,excel
15447,sap
15447,microsoft
15447,visio
15448,agile
15448,python
15448,linux
15448,git
15448,programming
15448,c/c++
15448,matlab
15448,c++
15449,numpy
15449,pandas
15449,scikit-learn
15449,python
15449,sql
15449,tensorflow
15449,machine_learning
15449,spark
15450,excel
15450,oracle
15450,microsoft
15450,word
15450,cloud
15450,powerpoint
15450,visio
15450,go
15451,
15452,warehousing
15452,database
15452,cloud
15452,redshift
15452,snowflake
15453,python
15453,programming
15453,sas
15453,spss
15454,
15455,
15456,
15457,database
15457,cloud
15457,python
15457,docker
15457,programming
15457,aws
15457,mysql
15457,redshift
15457,tableau
15457,etl
15457,sql
15457,machine_learning
15457,splunk
15457,cicd
15458,cloud
15458,agile
15458,saas
15458,excel
15459,python
15459,bi
15459,looker
15459,redshift
15459,snowflake
15459,sql
15459,machine_learning
15459,azure
15459,terminal
15460,mssql
15460,excel
15460,warehousing
15460,microsoft
15460,cloud
15460,aws
15460,mysql
15460,python
15460,tableau
15460,etl
15460,snowflake
15460,sql
15460,powerbi
15460,azure
15461,github
15461,git
15461,scrum
15461,backend
15461,cloud
15461,ajax
15461,java
15461,shell
15461,agile
15461,linux
15461,sql
15461,docker
15461,apache
15461,devops
15462,spreadsheets
15462,bi
15462,saas
15462,looker
15462,sql
15462,excel
15463,database
15463,data_lakes
15463,python
15463,sas
15463,tableau
15463,etl
15463,snowflake
15463,sql
15463,go
15463,powerbi
15464,numpy
15464,database
15464,cloud
15464,python
15464,programming
15464,warehousing
15464,pandas
15464,aws
15464,mysql
15464,redshift
15464,etl
15464,no-sql
15464,snowflake
15464,sql
15465,sql
15465,programming
15465,database
15466,backend
15466,golang
15466,java
15466,javascript
15466,python
15467,python
15467,bi
15467,r
15467,tableau
15467,sql
15467,machine_learning
15468,cloud
15468,ajax
15468,javascript
15468,css
15468,programming
15468,c
15468,backend
15468,microsoft
15468,html
15468,azure
15468,paas
15468,js
15469,database
15469,python
15469,pytorch
15469,pandas
15469,keras
15469,sql
15469,tensorflow
15469,ai
15470,redis
15470,ruby
15470,mysql
15470,python
15470,rust
15470,go
15471,database
15471,javascript
15471,asp.net
15471,server
15471,git
15471,saas
15471,css
15471,ios
15471,devops
15471,c
15471,warehousing
15471,microsoft
15471,t-sql
15471,ci/cd
15471,html
15471,sql
15471,azure
15472,cloud
15472,agile/scrum
15472,server
15472,gcp
15472,programming
15472,devops
15472,java
15472,aws
15472,sql
15472,azure
15473,scrum
15473,cloud
15473,ajax
15473,javascript
15473,html
15473,agile
15473,programming
15473,apache
15473,server
15473,azure
15473,c
15474,r
15474,git
15474,python
15474,programming
15474,machine_learning
15474,c
15475,perl
15475,c++
15475,python
15475,programming
15475,c/c++
15475,c
15476,excel
15476,alteryx
15476,microsoft
15476,python
15476,tableau
15476,sql
15477,r
15477,node.js
15477,c++
15477,java
15477,python
15477,programming
15477,machine_learning
15478,agile
15478,machine_learning
15478,swift
15479,agile/scrum
15479,agile
15479,coding
15480,c
15480,mysql
15481,cloud
15481,aws
15481,azure
15482,microsoft
15482,nuix
15482,sql
15483,javascript
15483,node.js
15483,mongodb
15483,java
15483,postgres
15484,node
15484,docker
15484,frontend
15484,vue
15484,redis
15484,aws
15484,postgres
15485,python
15485,bi
15485,saas
15485,programming
15485,sql
15486,
15487,c++
15487,cloud
15487,agile
15487,programming
15487,linux
15487,docker
15487,mongodb
15487,devops
15487,go
15487,c
15487,ubuntu
15488,
15489,sap
15489,database
15489,microsoft
15489,tableau
15489,excel
15490,agile
15490,linux
15490,docker
15490,back-end
15490,gdpr
15490,vue
15490,devops
15490,java
15490,aws
15490,sql
15490,azure
15490,postgres
15491,database
15491,agile
15492,
15493,database
15493,datadog
15493,agile
15493,python
15493,jira
15493,pytorch
15493,saas
15493,aws
15493,ml
15493,snowflake
15493,sql
15493,tensorflow
15493,ai
15493,machine_learning
15493,scikit-learn
15493,mxnet
15493,coding
15494,database
15494,ruby
15494,docker
15494,git
15494,redis
15494,aws
15494,mysql
15494,go
15494,bash
15494,splunk
15494,terminal
15495,python
15495,bi
15495,r
15495,matlab
15495,qlik
15495,tableau
15495,sql
15495,powerbi
15496,numpy
15496,cloud
15496,python
15496,pytorch
15496,r
15496,programming
15496,spark
15496,pandas
15496,keras
15496,sql
15496,tensorflow
15496,ai
15496,machine_learning
15496,azure
15496,scikit-learn
15496,mxnet
15497,graphql
15497,scrum
15497,redis
15497,saas
15497,cloud
15497,javascript
15497,ruby
15497,agile
15497,programming
15497,postgresql
15497,server
15498,cloud
15498,aws
15498,azure
15499,cloud
15499,agile
15499,hadoop
15499,saas
15499,tableau
15499,etl
15499,sql
15499,excel
15500,word
15500,visio
15500,powerpoint
15500,c
15500,microsoft
15500,outlook
15500,vb.net
15500,sql
15500,excel
15500,ssis
15500,coding
15500,ssrs
15501,sap
15501,cloud
15501,javascript
15501,python
15501,server
15501,saas
15501,spark
15501,oracle
15501,shell
15501,aws
15501,sql
15501,nosql
15501,apache
15501,ai
15501,scala
15501,unix
15501,coding
15502,backend
15502,ci/cd
15502,cloud
15502,golang
15502,java
15502,kotlin
15502,aws
15502,hadoop
15502,snowflake
15502,sql
15502,mongodb
15502,spark
15503,cloud
15503,agile
15503,python
15503,kotlin
15503,swift
15504,database
15504,cloud
15504,ruby
15504,python
15504,docker
15504,c
15504,spark
15504,java
15504,aws
15504,etl
15504,go
15504,c++
15505,database
15505,cloud
15505,java
15505,python
15505,redshift
15505,etl
15505,sql
15506,excel
15506,oracle
15506,powerpoint
15506,programming
15506,sql
15507,node.js
15507,devops
15507,postgresql
15508,ci/cd
15509,agile
15510,cloud
15510,programming
15510,ci/cd
15510,aws
15511,cloud
15511,aws
15511,azure
15512,pandas
15512,c++
15512,programming
15512,python
15512,ml
15512,sql
15512,machine_learning
15513,graphql
15513,javascript
15513,frontend
15513,devops
15513,backend
15513,java
15513,mysql
15513,postgresql
15514,
15515,snowflake
15515,sql
15515,python
15515,looker
15516,cloud
15516,aws
15516,azure
15517,r
15517,microstrategy
15517,agile
15517,python
15517,tableau
15517,sql
15517,bi
15518,hadoop
15518,server
15518,mongodb
15518,microsoft
15518,etl
15518,sql
15518,ssis
15518,ssrs
15519,python
15519,c
15519,sql
15520,python
15520,tableau
15520,postgresql
15520,looker
15520,sql
15520,bi
15521,database
15521,cloud
15521,back-end
15521,devops
15521,c
15521,backend
15521,t-sql
15521,java
15521,aws
15522,word
15522,agile
15522,jira
15523,graphql
15523,database
15523,word
15523,bloomberg
15523,javascript
15523,python
15523,mssql
15523,backend
15523,java
15523,aws
15523,no-sql
15523,sql
15523,nosql
15523,excel
15524,aws
15524,php
15524,devops
15525,graphql
15525,python
15525,frontend
15525,css
15525,ios
15525,mongodb
15525,backend
15525,html
15525,ai
15525,coding
15525,postgres
15526,
15527,jupyter
15527,saas
15527,programming
15527,spark
15527,java
15527,ml
15527,ai
15528,node.js
15528,database
15528,ci/cd
15528,css
15528,javascript
15528,html
15528,agile
15528,programming
15528,server
15529,node.js
15529,html5
15530,
15531,database
15531,cloud
15531,back-end
15531,devops
15531,c
15531,backend
15531,t-sql
15531,java
15531,aws
15532,
15533,warehousing
15533,cloud
15533,gcp
15533,java
15533,etl
15533,nosql
15533,azure
15533,spark
15534,saas
15535,tableau
15535,sql
15536,
15537,cloud
15537,aws
15537,azure
15538,agile
15538,scrum
15539,atlassian
15539,database
15539,git
15539,scrum
15539,backend
15539,frontend
15539,javascript
15539,mysql
15539,agile
15539,python
15539,php
15539,linux
15539,sql
15539,docker
15540,agile
15541,backend
15541,frontend
15541,python
15542,unix
15542,cloud
15542,java
15542,gitlab
15542,coding
15542,etl
15542,sql
15542,spark
15543,agile
15544,agile
15544,python
15544,mongodb
15544,spark
15544,backend
15544,redis
15544,aws
15544,redshift
15544,etl
15544,sql
15544,nosql
15544,coding
15545,unix/linux
15545,cloud
15545,java
15545,aws
15545,snowflake
15545,sql
15546,python
15546,r
15546,microsoft
15546,sas
15546,sql
15546,excel
15547,nlp
15547,python
15547,programming
15547,ml
15547,sql
15547,ai
15547,machine_learning
15548,cloud
15548,visio
15548,gdpr
15548,css
15548,microsoft
15548,aws
15548,html
15548,ai
15548,azure
15549,python
15549,r
15549,frontend
15549,golang
15550,t-sql
15550,cloud
15550,data_lakes
15550,python
15550,programming
15550,sql
15550,azure
15550,spark
15550,c
15551,cloud
15551,agile/scrum
15551,server
15551,gcp
15551,programming
15551,devops
15551,java
15551,aws
15551,sql
15551,azure
15552,ci/cd
15552,c++
15552,cloud
15552,python
15552,programming
15552,docker
15552,c
15553,cloud
15553,ajax
15553,javascript
15553,css
15553,programming
15553,c
15553,backend
15553,microsoft
15553,html
15553,azure
15553,paas
15553,js
15554,database
15554,agile
15554,go
15555,cloud
15555,ai/ml
15555,python
15555,linux
15555,hadoop
15555,docker
15555,saas
15555,programming
15555,spark
15555,java
15555,sql
15555,ai
15555,unix
15555,coding
15556,
15557,microsoft
15557,cloud
15557,css
15557,javascript
15557,aws
15557,html
15557,azure
15558,cloud
15558,aws
15558,azure
15559,gitlab
15559,ruby
15559,agile
15559,bi
15559,devops
15559,sql
15560,python
15560,bi
15560,r
15560,looker
15560,c
15560,sql
15560,machine_learning
15561,cloud
15561,python
15561,git
15561,saas
15561,gcp
15561,spark
15561,aws
15561,etl
15561,sql
15561,nosql
15561,apache
15561,azure
15561,scala
15561,airflow
15561,postgres
15562,jira
15562,saas
15562,atlassian
15563,excel
15564,excel
15564,database
15564,frontend
15564,cloud
15564,unix
15564,json
15564,java
15564,css
15564,javascript
15564,html
15564,agile
15564,postgresql
15564,sql
15565,excel
15565,microsoft
15565,powerpoint
15565,powerbi
15566,power_bi
15566,agile
15566,microsoft
15566,tableau
15566,sql
15567,node.js
15567,java
15567,javascript
15567,aws
15567,agile
15567,go
15568,python
15568,machine_learning
15568,go
15569,cloud
15569,aws
15569,azure
15570,saas
15570,java
15570,aws
15570,postgres
15570,c
15571,database
15571,microsoft
15571,power_bi
15571,sas
15571,agile
15571,etl
15571,cognos
15571,ibm
15571,sql
15571,bi
15571,sharepoint
15571,ssrs
15572,database
15572,cloud
15572,python
15572,docker
15572,iot
15572,tableau
15572,sql
15572,tensorflow
15572,machine_learning
15572,splunk
15573,cloud
15573,aws
15573,azure
15574,git
15574,airflow
15574,cloud
15574,gcp
15574,aws
15574,python
15574,tableau
15574,etl
15574,bigquery
15574,looker
15574,sql
15574,docker
15574,apache
15574,bi
15574,machine_learning
15574,powerbi
15575,coding
15575,programming
15576,cloud
15576,python
15576,linux
15576,server
15576,c
15576,ubuntu
15577,cloud
15577,saas
15577,tableau
15577,sql
15578,jupyter
15578,python
15578,bi
15578,looker
15578,mysql
15578,redshift
15578,tableau
15578,postgresql
15578,sql
15578,postgres
15579,cloud
15580,agile
15580,jira
15580,saas
15580,slack
15581,saas
15581,json
15581,slack
15581,twilio
15582,javascript
15582,ruby
15582,vue.js
15582,agile
15582,saas
15582,css
15582,programming
15582,html
15583,javascript
15583,agile
15583,python
15583,jira
15583,git
15583,programming
15583,c
15583,java
15583,ai
15584,agile
15585,python
15585,rust
15586,tableau
15587,javascript
15587,programming
15588,excel
15588,outlook
15588,word
15588,powerpoints
15588,powerpoint
15588,visio
15589,
15590,back-end
15590,backend
15590,t-sql
15590,cloud
15590,aws
15590,devops
15590,c
15591,bi
15591,sql
15592,git
15592,airflow
15592,cloud
15592,gcp
15592,aws
15592,python
15592,tableau
15592,etl
15592,bigquery
15592,looker
15592,sql
15592,docker
15592,apache
15592,bi
15592,machine_learning
15592,powerbi
15593,data_lake
15593,database
15593,jupyter
15593,python
15593,git
15593,saas
15593,warehousing
15593,redshift
15593,etl
15593,sql
15593,airflow
15594,database
15594,ruby
15594,node.js
15594,saas
15594,slack
15594,looker
15594,warehousing
15594,redis
15594,aws
15594,redshift
15594,etl
15594,postgres
15595,cloud
15595,iot
15595,database
15595,ci/cd
15595,saas
15595,agile/scrum
15595,aws
15595,vue
15595,java
15595,css
15595,javascript
15595,ruby
15595,html
15595,vue.js
15595,mysql
15595,python
15595,node
15595,php
15595,linux
15595,server
15595,postgres
15596,javascript
15596,agile
15596,node.js
15596,git
15596,scrum
15596,programming
15596,coding
15597,back-end
15597,node.js
15597,git
15597,backend
15597,frontend
15597,css
15597,javascript
15597,html
15597,mysql
15597,coding
15597,programming
15597,mongodb
15597,jquery
15598,node.js
15598,c++
15598,cloud
15598,gcp
15598,aws
15598,python
15598,azure
15599,cloud
15599,aws
15599,azure
15600,cloud
15600,aws
15600,azure
15601,r
15601,sas
15601,matlab
15601,machine_learning
15602,agile
15602,tableau
15602,etl
15602,looker
15603,cloud
15603,aws
15603,azure
15604,css
15604,javascript
15604,html
15604,tableau
15604,powerbi
15605,excel
15605,oracle
15605,sap
15606,excel
15606,outlook
15606,powerpoint
15606,word
15606,xml
15606,java
15606,microsoft
15607,excel
15608,word
15608,agile
15608,powerpoint
15608,microsoft
15608,outlook
15608,sql
15608,sharepoint
15608,excel
15609,postgresql
15610,
15611,cloud
15611,aws
15611,python
15611,docker
15611,server
15611,go
15611,azure
15612,scrum
15612,agile
15612,jira
15613,node
15613,docker
15613,frontend
15613,vue
15613,redis
15613,aws
15613,postgres
15614,git
15614,cloud
